 (1X, 3F6.1, 12X, 6E11.3)
         207          18   10.00000    
           1   5.000000      0.0000000E+00
  172.3  57.2  40.1 -65.0  50.0  0.587E+00  0.208E+00 -0.748E+00  0.446E+00  0.541E+00  0.161E+00
  178.4  52.2  50.8 -65.0  60.0  0.750E+00  0.183E+00 -0.777E+00  0.392E+00  0.479E+00  0.267E-01
  186.1  48.4  62.8 -65.0  70.0  0.883E+00  0.136E+00 -0.801E+00  0.291E+00  0.428E+00 -0.825E-01
  195.1  45.9  76.0 -65.0  80.0  0.970E+00  0.723E-01 -0.816E+00  0.155E+00  0.395E+00 -0.154E+00
  205.0  45.0  90.0 -65.0  90.0  0.100E+01 -0.298E-07 -0.821E+00 -0.104E-06  0.383E+00 -0.179E+00
  214.9  45.9 104.0 115.0  80.0  0.970E+00 -0.723E-01 -0.816E+00 -0.155E+00  0.395E+00 -0.154E+00
  223.9  48.4 117.2 115.0  70.0  0.883E+00 -0.136E+00 -0.801E+00 -0.291E+00  0.428E+00 -0.825E-01
  231.6  52.2 129.2 115.0  60.0  0.750E+00 -0.183E+00 -0.777E+00 -0.392E+00  0.479E+00  0.267E-01
  237.7  57.2 139.9 115.0  50.0  0.587E+00 -0.208E+00 -0.748E+00 -0.446E+00  0.541E+00  0.161E+00
  242.5  63.0 149.3 115.0  40.0  0.413E+00 -0.208E+00 -0.717E+00 -0.446E+00  0.608E+00  0.303E+00
  245.9  69.3 157.8 115.0  30.0  0.250E+00 -0.183E+00 -0.687E+00 -0.392E+00  0.670E+00  0.437E+00
  248.2  76.0 165.6 115.0  20.0  0.117E+00 -0.136E+00 -0.664E+00 -0.291E+00  0.721E+00  0.547E+00
  249.6  82.9 172.9 115.0  10.0  0.302E-01 -0.723E-01 -0.648E+00 -0.155E+00  0.754E+00  0.618E+00
           4   35.00000      0.0000000E+00
  260.0  90.0 180.0 125.0   0.0 -0.340E-13 -0.207E-06 -0.342E+00  0.523E-07  0.940E+00  0.342E+00
  170.4  82.9   7.1 -55.0  10.0  0.302E-01  0.981E-01 -0.352E+00  0.140E+00  0.926E+00  0.322E+00
  171.8  76.0  14.4 -55.0  20.0  0.117E+00  0.184E+00 -0.381E+00  0.263E+00  0.885E+00  0.264E+00
  174.1  69.3  22.2 -55.0  30.0  0.250E+00  0.248E+00 -0.424E+00  0.355E+00  0.822E+00  0.174E+00
  177.5  63.0  30.7 -55.0  40.0  0.413E+00  0.282E+00 -0.478E+00  0.403E+00  0.746E+00  0.648E-01
  182.3  57.2  40.1 -55.0  50.0  0.587E+00  0.282E+00 -0.535E+00  0.403E+00  0.664E+00 -0.517E-01
  188.4  52.2  50.8 -55.0  60.0  0.750E+00  0.248E+00 -0.589E+00  0.355E+00  0.587E+00 -0.161E+00
  196.1  48.4  62.8 -55.0  70.0  0.883E+00  0.184E+00 -0.633E+00  0.263E+00  0.525E+00 -0.250E+00
  205.1  45.9  76.0 -55.0  80.0  0.970E+00  0.981E-01 -0.661E+00  0.140E+00  0.484E+00 -0.309E+00
  215.0  45.0  90.0 -55.0  90.0  0.100E+01 -0.596E-07 -0.671E+00 -0.894E-07  0.470E+00 -0.329E+00
  224.9  45.9 104.0 125.0  80.0  0.970E+00 -0.981E-01 -0.661E+00 -0.140E+00  0.484E+00 -0.309E+00
  233.9  48.4 117.2 125.0  70.0  0.883E+00 -0.184E+00 -0.633E+00 -0.263E+00  0.525E+00 -0.250E+00
  241.6  52.2 129.2 125.0  60.0  0.750E+00 -0.248E+00 -0.589E+00 -0.355E+00  0.587E+00 -0.161E+00
  247.7  57.2 139.9 125.0  50.0  0.587E+00 -0.282E+00 -0.535E+00 -0.403E+00  0.664E+00 -0.517E-01
  252.5  63.0 149.3 125.0  40.0  0.413E+00 -0.282E+00 -0.478E+00 -0.403E+00  0.746E+00  0.648E-01
  255.9  69.3 157.8 125.0  30.0  0.250E+00 -0.248E+00 -0.424E+00 -0.355E+00  0.822E+00  0.174E+00
  258.2  76.0 165.6 125.0  20.0  0.117E+00 -0.184E+00 -0.381E+00 -0.263E+00  0.885E+00  0.264E+00
  259.6  82.9 172.9 125.0  10.0  0.302E-01 -0.981E-01 -0.352E+00 -0.140E+00  0.926E+00  0.322E+00
           5   45.00000      0.0000000E+00
  270.0  90.0 180.0 135.0   0.0 -0.340E-13 -0.195E-06  0.175E-06  0.874E-07  0.100E+01 -0.175E-06
  180.4  82.9   7.1 -45.0  10.0  0.302E-01  0.121E+00 -0.151E-01  0.121E+00  0.985E+00 -0.151E-01
  181.8  76.0  14.4 -45.0  20.0  0.117E+00  0.227E+00 -0.585E-01  0.227E+00  0.942E+00 -0.585E-01
  184.1  69.3  22.2 -45.0  30.0  0.250E+00  0.306E+00 -0.125E+00  0.306E+00  0.875E+00 -0.125E+00
  187.5  63.0  30.7 -45.0  40.0  0.413E+00  0.348E+00 -0.207E+00  0.348E+00  0.793E+00 -0.207E+00
  192.3  57.2  40.1 -45.0  50.0  0.587E+00  0.348E+00 -0.293E+00  0.348E+00  0.707E+00 -0.293E+00
  198.4  52.2  50.8 -45.0  60.0  0.750E+00  0.306E+00 -0.375E+00  0.306E+00  0.625E+00 -0.375E+00
  206.1  48.4  62.8 -45.0  70.0  0.883E+00  0.227E+00 -0.442E+00  0.227E+00  0.558E+00 -0.442E+00
  215.1  45.9  76.0 -45.0  80.0  0.970E+00  0.121E+00 -0.485E+00  0.121E+00  0.515E+00 -0.485E+00
  225.0  45.0  90.0 -45.0  90.0  0.100E+01 -0.596E-07 -0.500E+00 -0.894E-07  0.500E+00 -0.500E+00
  234.9  45.9 104.0 135.0  80.0  0.970E+00 -0.121E+00 -0.485E+00 -0.121E+00  0.515E+00 -0.485E+00
  243.9  48.4 117.2 135.0  70.0  0.883E+00 -0.227E+00 -0.442E+00 -0.227E+00  0.558E+00 -0.442E+00
  251.6  52.2 129.2 135.0  60.0  0.750E+00 -0.306E+00 -0.375E+00 -0.306E+00  0.625E+00 -0.375E+00
  257.7  57.2 139.9 135.0  50.0  0.587E+00 -0.348E+00 -0.293E+00 -0.348E+00  0.707E+00 -0.293E+00
  262.5  63.0 149.3 135.0  40.0  0.413E+00 -0.348E+00 -0.207E+00 -0.348E+00  0.793E+00 -0.207E+00
  265.9  69.3 157.8 135.0  30.0  0.250E+00 -0.306E+00 -0.125E+00 -0.306E+00  0.875E+00 -0.125E+00
  268.2  76.0 165.6 135.0  20.0  0.117E+00 -0.227E+00 -0.585E-01 -0.227E+00  0.942E+00 -0.585E-01
  269.6  82.9 172.9 135.0  10.0  0.302E-01 -0.121E+00 -0.151E-01 -0.121E+00  0.985E+00 -0.151E-01
           6   55.00000      0.0000000E+00
  280.0  90.0 180.0 145.0   0.0 -0.340E-13 -0.177E-06  0.342E+00  0.120E-06  0.940E+00 -0.342E+00
  190.4  82.9   7.1 -35.0  10.0  0.302E-01  0.140E+00  0.322E+00  0.981E-01  0.926E+00 -0.352E+00
  191.8  76.0  14.4 -35.0  20.0  0.117E+00  0.263E+00  0.264E+00  0.184E+00  0.885E+00 -0.381E+00
  194.1  69.3  22.2 -35.0  30.0  0.250E+00  0.355E+00  0.174E+00  0.248E+00  0.822E+00 -0.424E+00
  197.5  63.0  30.7 -35.0  40.0  0.413E+00  0.403E+00  0.648E-01  0.282E+00  0.746E+00 -0.478E+00
  202.3  57.2  40.1 -35.0  50.0  0.587E+00  0.403E+00 -0.517E-01  0.282E+00  0.664E+00 -0.535E+00
  208.4  52.2  50.8 -35.0  60.0  0.750E+00  0.355E+00 -0.161E+00  0.248E+00  0.587E+00 -0.589E+00
  216.1  48.4  62.8 -35.0  70.0  0.883E+00  0.263E+00 -0.250E+00  0.184E+00  0.525E+00 -0.633E+00
  225.1  45.9  76.0 -35.0  80.0  0.970E+00  0.140E+00 -0.309E+00  0.981E-01  0.484E+00 -0.661E+00
  235.0  45.0  90.0 -35.0  90.0  0.100E+01 -0.894E-07 -0.329E+00 -0.596E-07  0.470E+00 -0.671E+00
  244.9  45.9 104.0 145.0  80.0  0.970E+00 -0.140E+00 -0.309E+00 -0.981E-01  0.484E+00 -0.661E+00
  253.9  48.4 117.2 145.0  70.0  0.883E+00 -0.263E+00 -0.250E+00 -0.184E+00  0.525E+00 -0.633E+00
  261.6  52.2 129.2 145.0  60.0  0.750E+00 -0.355E+00 -0.161E+00 -0.248E+00  0.587E+00 -0.589E+00
  267.7  57.2 139.9 145.0  50.0  0.587E+00 -0.403E+00 -0.517E-01 -0.282E+00  0.664E+00 -0.535E+00
  272.5  63.0 149.3 145.0  40.0  0.413E+00 -0.403E+00  0.648E-01 -0.282E+00  0.746E+00 -0.478E+00
  275.9  69.3 157.8 145.0  30.0  0.250E+00 -0.355E+00  0.174E+00 -0.248E+00  0.822E+00 -0.424E+00
  278.2  76.0 165.6 145.0  20.0  0.117E+00 -0.263E+00  0.264E+00 -0.184E+00  0.885E+00 -0.381E+00
  279.6  82.9 172.9 145.0  10.0  0.302E-01 -0.140E+00  0.322E+00 -0.981E-01  0.926E+00 -0.352E+00
           7   65.00000      0.0000000E+00
  290.0  90.0 180.0 155.0   0.0 -0.340E-13 -0.153E-06  0.643E+00  0.149E-06  0.766E+00 -0.643E+00
  200.4  82.9   7.1 -25.0  10.0  0.302E-01  0.155E+00  0.618E+00  0.723E-01  0.754E+00 -0.648E+00
  201.8  76.0  14.4 -25.0  20.0  0.117E+00  0.291E+00  0.547E+00  0.136E+00  0.721E+00 -0.664E+00
  204.1  69.3  22.2 -25.0  30.0  0.250E+00  0.392E+00  0.437E+00  0.183E+00  0.670E+00 -0.687E+00
  207.5  63.0  30.7 -25.0  40.0  0.413E+00  0.446E+00  0.303E+00  0.208E+00  0.608E+00 -0.717E+00
  212.3  57.2  40.1 -25.0  50.0  0.587E+00  0.446E+00  0.161E+00  0.208E+00  0.541E+00 -0.748E+00
  218.4  52.2  50.8 -25.0  60.0  0.750E+00  0.392E+00  0.267E-01  0.183E+00  0.479E+00 -0.777E+00
  226.1  48.4  62.8 -25.0  70.0  0.883E+00  0.291E+00 -0.825E-01  0.136E+00  0.428E+00 -0.801E+00
  235.1  45.9  76.0 -25.0  80.0  0.970E+00  0.155E+00 -0.154E+00  0.723E-01  0.395E+00 -0.816E+00
  245.0  45.0  90.0 -25.0  90.0  0.100E+01 -0.298E-07 -0.179E+00  0.000E+00  0.383E+00 -0.821E+00
  254.9  45.9 104.0 155.0  80.0  0.970E+00 -0.155E+00 -0.154E+00 -0.723E-01  0.395E+00 -0.816E+00
  263.9  48.4 117.2 155.0  70.0  0.883E+00 -0.291E+00 -0.825E-01 -0.136E+00  0.428E+00 -0.801E+00
  271.6  52.2 129.2 155.0  60.0  0.750E+00 -0.392E+00  0.267E-01 -0.183E+00  0.479E+00 -0.777E+00
  277.7  57.2 139.9 155.0  50.0  0.587E+00 -0.446E+00  0.161E+00 -0.208E+00  0.541E+00 -0.748E+00
  282.5  63.0 149.3 155.0  40.0  0.413E+00 -0.446E+00  0.303E+00 -0.208E+00  0.608E+00 -0.717E+00
  285.9  69.3 157.8 155.0  30.0  0.250E+00 -0.392E+00  0.437E+00 -0.183E+00  0.670E+00 -0.687E+00
  288.2  76.0 165.6 155.0  20.0  0.117E+00 -0.291E+00  0.547E+00 -0.136E+00  0.721E+00 -0.664E+00
  289.6  82.9 172.9 155.0  10.0  0.302E-01 -0.155E+00  0.618E+00 -0.723E-01  0.754E+00 -0.648E+00
           8   75.00000      0.0000000E+00
  300.0  90.0 180.0 165.0   0.0 -0.340E-13 -0.125E-06  0.866E+00  0.173E-06  0.500E+00 -0.866E+00
  210.4  82.9   7.1 -15.0  10.0  0.302E-01  0.165E+00  0.838E+00  0.443E-01  0.492E+00 -0.868E+00
  211.8  76.0  14.4 -15.0  20.0  0.117E+00  0.310E+00  0.757E+00  0.832E-01  0.471E+00 -0.874E+00
  214.1  69.3  22.2 -15.0  30.0  0.250E+00  0.418E+00  0.633E+00  0.112E+00  0.438E+00 -0.883E+00
  217.5  63.0  30.7 -15.0  40.0  0.413E+00  0.476E+00  0.481E+00  0.127E+00  0.397E+00 -0.894E+00
  222.3  57.2  40.1 -15.0  50.0  0.587E+00  0.476E+00  0.319E+00  0.127E+00  0.353E+00 -0.905E+00
  228.4  52.2  50.8 -15.0  60.0  0.750E+00  0.418E+00  0.166E+00  0.112E+00  0.312E+00 -0.916E+00
  236.1  48.4  62.8 -15.0  70.0  0.883E+00  0.310E+00  0.422E-01  0.832E-01  0.279E+00 -0.925E+00
  245.1  45.9  76.0 -15.0  80.0  0.970E+00  0.165E+00 -0.389E-01  0.443E-01  0.258E+00 -0.931E+00
  255.0  45.0  90.0 -15.0  90.0  0.100E+01  0.134E-06 -0.670E-01  0.298E-07  0.250E+00 -0.933E+00
  264.9  45.9 104.0 165.0  80.0  0.970E+00 -0.165E+00 -0.389E-01 -0.443E-01  0.258E+00 -0.931E+00
  273.9  48.4 117.2 165.0  70.0  0.883E+00 -0.310E+00  0.422E-01 -0.832E-01  0.279E+00 -0.925E+00
  281.6  52.2 129.2 165.0  60.0  0.750E+00 -0.418E+00  0.166E+00 -0.112E+00  0.313E+00 -0.916E+00
  287.7  57.2 139.9 165.0  50.0  0.587E+00 -0.476E+00  0.319E+00 -0.127E+00  0.353E+00 -0.905E+00
  292.5  63.0 149.3 165.0  40.0  0.413E+00 -0.476E+00  0.481E+00 -0.127E+00  0.397E+00 -0.894E+00
  295.9  69.3 157.8 165.0  30.0  0.250E+00 -0.418E+00  0.633E+00 -0.112E+00  0.437E+00 -0.883E+00
  298.2  76.0 165.6 165.0  20.0  0.117E+00 -0.310E+00  0.757E+00 -0.832E-01  0.471E+00 -0.874E+00
  299.6  82.9 172.9 165.0  10.0  0.302E-01 -0.165E+00  0.838E+00 -0.443E-01  0.492E+00 -0.868E+00
           9   85.00000      0.0000000E+00
  310.0  90.0 180.0 175.0   0.0 -0.340E-13 -0.930E-07  0.985E+00  0.192E-06  0.174E+00 -0.985E+00
  220.4  82.9   7.1  -5.0  10.0  0.302E-01  0.170E+00  0.955E+00  0.149E-01  0.171E+00 -0.985E+00
  221.8  76.0  14.4  -5.0  20.0  0.117E+00  0.320E+00  0.869E+00  0.280E-01  0.163E+00 -0.986E+00
  224.1  69.3  22.2  -5.0  30.0  0.250E+00  0.431E+00  0.737E+00  0.377E-01  0.152E+00 -0.987E+00
  227.5  63.0  30.7  -5.0  40.0  0.413E+00  0.491E+00  0.575E+00  0.429E-01  0.138E+00 -0.988E+00
  232.3  57.2  40.1  -5.0  50.0  0.587E+00  0.491E+00  0.402E+00  0.429E-01  0.123E+00 -0.989E+00
  238.4  52.2  50.8  -5.0  60.0  0.750E+00  0.431E+00  0.241E+00  0.377E-01  0.109E+00 -0.991E+00
  246.1  48.4  62.8  -5.0  70.0  0.883E+00  0.320E+00  0.108E+00  0.280E-01  0.970E-01 -0.992E+00
  255.1  45.9  76.0  -5.0  80.0  0.970E+00  0.170E+00  0.223E-01  0.149E-01  0.894E-01 -0.992E+00
  265.0  45.0  90.0  -5.0  90.0  0.100E+01 -0.115E-06 -0.760E-02  0.000E+00  0.868E-01 -0.992E+00
  274.9  45.9 104.0 175.0  80.0  0.970E+00 -0.170E+00  0.223E-01 -0.149E-01  0.894E-01 -0.992E+00
  283.9  48.4 117.2 175.0  70.0  0.883E+00 -0.320E+00  0.108E+00 -0.280E-01  0.970E-01 -0.992E+00
  291.6  52.2 129.2 175.0  60.0  0.750E+00 -0.431E+00  0.241E+00 -0.377E-01  0.109E+00 -0.991E+00
  297.7  57.2 139.9 175.0  50.0  0.587E+00 -0.491E+00  0.402E+00 -0.429E-01  0.123E+00 -0.989E+00
  302.5  63.0 149.3 175.0  40.0  0.413E+00 -0.491E+00  0.575E+00 -0.429E-01  0.138E+00 -0.988E+00
  305.9  69.3 157.8 175.0  30.0  0.250E+00 -0.431E+00  0.737E+00 -0.377E-01  0.152E+00 -0.987E+00
  308.2  76.0 165.6 175.0  20.0  0.117E+00 -0.320E+00  0.869E+00 -0.280E-01  0.163E+00 -0.986E+00
  309.6  82.9 172.9 175.0  10.0  0.302E-01 -0.170E+00  0.955E+00 -0.149E-01  0.171E+00 -0.985E+00
          10   95.00000      0.0000000E+00
  320.0  90.0 180.0 185.0   0.0  0.152E-12 -0.423E-06  0.985E+00 -0.101E-06 -0.174E+00 -0.985E+00
  230.4  82.9   7.1   5.0  10.0  0.302E-01  0.170E+00  0.955E+00 -0.149E-01 -0.171E+00 -0.985E+00
  231.8  76.0  14.4   5.0  20.0  0.117E+00  0.320E+00  0.869E+00 -0.280E-01 -0.163E+00 -0.986E+00
  234.1  69.3  22.2   5.0  30.0  0.250E+00  0.431E+00  0.737E+00 -0.377E-01 -0.152E+00 -0.987E+00
  237.5  63.0  30.7   5.0  40.0  0.413E+00  0.491E+00  0.575E+00 -0.429E-01 -0.138E+00 -0.988E+00
  242.3  57.2  40.1   5.0  50.0  0.587E+00  0.491E+00  0.402E+00 -0.429E-01 -0.123E+00 -0.989E+00
  248.4  52.2  50.8   5.0  60.0  0.750E+00  0.431E+00  0.241E+00 -0.377E-01 -0.109E+00 -0.991E+00
  256.1  48.4  62.8   5.0  70.0  0.883E+00  0.320E+00  0.108E+00 -0.280E-01 -0.970E-01 -0.992E+00
  265.1  45.9  76.0   5.0  80.0  0.970E+00  0.170E+00  0.223E-01 -0.149E-01 -0.894E-01 -0.992E+00
  275.0  45.0  90.0   5.0  90.0  0.100E+01 -0.115E-06 -0.760E-02  0.000E+00 -0.868E-01 -0.992E+00
  284.9  45.9 104.0-175.0  80.0  0.970E+00 -0.170E+00  0.223E-01  0.149E-01 -0.894E-01 -0.992E+00
  293.9  48.4 117.2-175.0  70.0  0.883E+00 -0.320E+00  0.108E+00  0.280E-01 -0.970E-01 -0.992E+00
  301.6  52.2 129.2-175.0  60.0  0.750E+00 -0.431E+00  0.241E+00  0.377E-01 -0.109E+00 -0.991E+00
  307.7  57.2 139.9-175.0  50.0  0.587E+00 -0.491E+00  0.402E+00  0.429E-01 -0.123E+00 -0.989E+00
  312.5  63.0 149.3-175.0  40.0  0.413E+00 -0.491E+00  0.575E+00  0.429E-01 -0.138E+00 -0.988E+00
  315.9  69.3 157.8-175.0  30.0  0.250E+00 -0.431E+00  0.737E+00  0.377E-01 -0.152E+00 -0.987E+00
  318.2  76.0 165.6-175.0  20.0  0.117E+00 -0.320E+00  0.869E+00  0.280E-01 -0.163E+00 -0.986E+00
  319.6  82.9 172.9-175.0  10.0  0.302E-01 -0.170E+00  0.955E+00  0.149E-01 -0.171E+00 -0.985E+00
          11   105.0000      0.0000000E+00
  330.0  90.0 180.0 195.0   0.0 -0.340E-13 -0.216E-07  0.866E+00  0.212E-06 -0.500E+00 -0.866E+00
  240.4  82.9   7.1  15.0  10.0  0.302E-01  0.165E+00  0.838E+00 -0.443E-01 -0.492E+00 -0.868E+00
  241.8  76.0  14.4  15.0  20.0  0.117E+00  0.310E+00  0.757E+00 -0.832E-01 -0.471E+00 -0.874E+00
  244.1  69.3  22.2  15.0  30.0  0.250E+00  0.418E+00  0.633E+00 -0.112E+00 -0.437E+00 -0.883E+00
  247.5  63.0  30.7  15.0  40.0  0.413E+00  0.476E+00  0.481E+00 -0.127E+00 -0.397E+00 -0.894E+00
  252.3  57.2  40.1  15.0  50.0  0.587E+00  0.476E+00  0.319E+00 -0.127E+00 -0.353E+00 -0.905E+00
  258.4  52.2  50.8  15.0  60.0  0.750E+00  0.418E+00  0.166E+00 -0.112E+00 -0.312E+00 -0.916E+00
  266.1  48.4  62.8  15.0  70.0  0.883E+00  0.310E+00  0.422E-01 -0.832E-01 -0.279E+00 -0.925E+00
  275.1  45.9  76.0  15.0  80.0  0.970E+00  0.165E+00 -0.389E-01 -0.443E-01 -0.258E+00 -0.931E+00
  285.0  45.0  90.0  15.0  90.0  0.100E+01 -0.119E-06 -0.670E-01  0.298E-07 -0.250E+00 -0.933E+00
  294.9  45.9 104.0-165.0  80.0  0.970E+00 -0.165E+00 -0.389E-01  0.443E-01 -0.258E+00 -0.931E+00
  303.9  48.4 117.2-165.0  70.0  0.883E+00 -0.310E+00  0.422E-01  0.832E-01 -0.279E+00 -0.925E+00
  311.6  52.2 129.2-165.0  60.0  0.750E+00 -0.418E+00  0.166E+00  0.112E+00 -0.313E+00 -0.916E+00
  317.7  57.2 139.9-165.0  50.0  0.587E+00 -0.476E+00  0.319E+00  0.127E+00 -0.353E+00 -0.905E+00
  322.5  63.0 149.3-165.0  40.0  0.413E+00 -0.476E+00  0.481E+00  0.127E+00 -0.397E+00 -0.894E+00
  325.9  69.3 157.8-165.0  30.0  0.250E+00 -0.418E+00  0.633E+00  0.112E+00 -0.437E+00 -0.883E+00
  328.2  76.0 165.6-165.0  20.0  0.117E+00 -0.310E+00  0.757E+00  0.832E-01 -0.471E+00 -0.874E+00
  329.6  82.9 172.9-165.0  10.0  0.302E-01 -0.165E+00  0.838E+00  0.443E-01 -0.492E+00 -0.868E+00
          12   115.0000      0.0000000E+00
  340.0  90.0 180.0 205.0   0.0 -0.340E-13  0.156E-07  0.643E+00  0.213E-06 -0.766E+00 -0.643E+00
  250.4  82.9   7.1  25.0  10.0  0.302E-01  0.155E+00  0.618E+00 -0.723E-01 -0.754E+00 -0.648E+00
  251.8  76.0  14.4  25.0  20.0  0.117E+00  0.291E+00  0.547E+00 -0.136E+00 -0.721E+00 -0.664E+00
  254.1  69.3  22.2  25.0  30.0  0.250E+00  0.392E+00  0.437E+00 -0.183E+00 -0.670E+00 -0.687E+00
  257.5  63.0  30.7  25.0  40.0  0.413E+00  0.446E+00  0.303E+00 -0.208E+00 -0.608E+00 -0.717E+00
  262.3  57.2  40.1  25.0  50.0  0.587E+00  0.446E+00  0.161E+00 -0.208E+00 -0.541E+00 -0.748E+00
  268.4  52.2  50.8  25.0  60.0  0.750E+00  0.392E+00  0.267E-01 -0.183E+00 -0.479E+00 -0.777E+00
  276.1  48.4  62.8  25.0  70.0  0.883E+00  0.291E+00 -0.825E-01 -0.136E+00 -0.428E+00 -0.801E+00
  285.1  45.9  76.0  25.0  80.0  0.970E+00  0.155E+00 -0.154E+00 -0.723E-01 -0.395E+00 -0.816E+00
